Estimating norm scaling factor: 100%|██████████| 1000/1000 [00:18<00:00, 55.10it/s]
4600| l0_loss: 38099.48438 | mse_loss: 2.46654:  19%|█▉        | 2355200/12288000 [04:19<15:44, 10515.77it/s]
                                                               
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': -0.014719285310627217, 'ce_loss_with_ablation': 8.3441743850708, 'ce_loss_with_sae': 8.431249618530273, 'ce_loss_without_sae': 2.428450107574463}, 'reconstruction_quality': {'explained_variance': -0.0009467832860536873, 'mse': 23.93855094909668, 'cossim': 0.2684171199798584}, 'shrinkage': {'l2_norm_in': 46.161800384521484, 'l2_norm_out': 0.07443112879991531, 'l2_ratio': 0.0005594735266640782, 'relative_reconstruction_bias': 0.03882608562707901}, 'sparsity': {'l0': 318.3677673339844, 'l1': 32.676021575927734}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.0000225129501161, 'ce_loss_with_ablation': 8.203365325927734, 'ce_loss_with_sae': 2.09263277053833, 'ce_loss_without_sae': 2.0927703380584717}, 'reconstruction_quality': {'explained_variance': 0.06790941953659058, 'mse': 21.663057327270508, 'cossim': 0.9959015846252441}, 'shrinkage': {'l2_norm_in': 46.34357833862305, 'l2_norm_out': 1.7571533918380737, 'l2_ratio': 0.03785572946071625, 'relative_reconstruction_bias': 0.03816717863082886}, 'sparsity': {'l0': 10600.6982421875, 'l1': 10180.2783203125}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.0002522730874972, 'ce_loss_with_ablation': 7.661074161529541, 'ce_loss_with_sae': 2.333252191543579, 'ce_loss_without_sae': 2.3345959186553955}, 'reconstruction_quality': {'explained_variance': 0.014462429098784924, 'mse': 17.48330307006836, 'cossim': 0.9959761500358582}, 'shrinkage': {'l2_norm_in': 42.50626754760742, 'l2_norm_out': 1.611365556716919, 'l2_ratio': 0.03786420449614525, 'relative_reconstruction_bias': 0.0381634347140789}, 'sparsity': {'l0': 10611.5322265625, 'l1': 9781.8125}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.000122365182247, 'ce_loss_with_ablation': 7.788041114807129, 'ce_loss_with_sae': 2.24216365814209, 'ce_loss_without_sae': 2.242842197418213}, 'reconstruction_quality': {'explained_variance': 0.010519430972635746, 'mse': 17.250886917114258, 'cossim': 0.9960630536079407}, 'shrinkage': {'l2_norm_in': 42.21870803833008, 'l2_norm_out': 1.6006596088409424, 'l2_ratio': 0.037866052240133286, 'relative_reconstruction_bias': 0.03816689923405647}, 'sparsity': {'l0': 10617.181640625, 'l1': 9789.3154296875}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.000058384994835, 'ce_loss_with_ablation': 8.010918617248535, 'ce_loss_with_sae': 2.19150710105896, 'ce_loss_without_sae': 2.1918468475341797}, 'reconstruction_quality': {'explained_variance': 0.061391688883304596, 'mse': 21.204269409179688, 'cossim': 0.9958786368370056}, 'shrinkage': {'l2_norm_in': 45.435855865478516, 'l2_norm_out': 1.7223204374313354, 'l2_ratio': 0.03784915804862976, 'relative_reconstruction_bias': 0.03815939277410507}, 'sparsity': {'l0': 10614.1220703125, 'l1': 10077.6396484375}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.0000225973417678, 'ce_loss_with_ablation': 8.257920265197754, 'ce_loss_with_sae': 2.486537456512451, 'ce_loss_without_sae': 2.4866678714752197}, 'reconstruction_quality': {'explained_variance': 0.06307591497898102, 'mse': 21.420513153076172, 'cossim': 0.9952379465103149}, 'shrinkage': {'l2_norm_in': 45.721683502197266, 'l2_norm_out': 1.731056571006775, 'l2_ratio': 0.03778906911611557, 'relative_reconstruction_bias': 0.03816821798682213}, 'sparsity': {'l0': 10621.4111328125, 'l1': 10076.7119140625}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.0000653988940462, 'ce_loss_with_ablation': 8.364971160888672, 'ce_loss_with_sae': 2.374849319458008, 'ce_loss_without_sae': 2.3752410411834717}, 'reconstruction_quality': {'explained_variance': 0.06574194133281708, 'mse': 21.889440536499023, 'cossim': 0.9954403042793274}, 'shrinkage': {'l2_norm_in': 45.956459045410156, 'l2_norm_out': 1.7405662536621094, 'l2_ratio': 0.037806544452905655, 'relative_reconstruction_bias': 0.0381605327129364}, 'sparsity': {'l0': 10628.4560546875, 'l1': 10129.880859375}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 0.9999874612425204, 'ce_loss_with_ablation': 8.351241111755371, 'ce_loss_with_sae': 2.3997678756713867, 'ce_loss_without_sae': 2.399693250656128}, 'reconstruction_quality': {'explained_variance': 0.06819852441549301, 'mse': 21.674762725830078, 'cossim': 0.9957585334777832}, 'shrinkage': {'l2_norm_in': 45.86883544921875, 'l2_norm_out': 1.7383588552474976, 'l2_ratio': 0.03783424571156502, 'relative_reconstruction_bias': 0.038170527666807175}, 'sparsity': {'l0': 10630.3544921875, 'l1': 10076.517578125}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 0.9998479837703085, 'ce_loss_with_ablation': 7.963551044464111, 'ce_loss_with_sae': 2.183396577835083, 'ce_loss_without_sae': 2.1825177669525146}, 'reconstruction_quality': {'explained_variance': 0.06586886197328568, 'mse': 21.51898765563965, 'cossim': 0.9964484572410583}, 'shrinkage': {'l2_norm_in': 45.785423278808594, 'l2_norm_out': 1.737406611442566, 'l2_ratio': 0.03789700195193291, 'relative_reconstruction_bias': 0.038159292191267014}, 'sparsity': {'l0': 10641.4951171875, 'l1': 10211.1767578125}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.0001920022738555, 'ce_loss_with_ablation': 7.881946563720703, 'ce_loss_with_sae': 2.3178441524505615, 'ce_loss_without_sae': 2.3189122676849365}, 'reconstruction_quality': {'explained_variance': 0.02078281156718731, 'mse': 17.927900314331055, 'cossim': 0.9960107803344727}, 'shrinkage': {'l2_norm_in': 42.82517623901367, 'l2_norm_out': 1.6232680082321167, 'l2_ratio': 0.03786064311861992, 'relative_reconstruction_bias': 0.03815935179591179}, 'sparsity': {'l0': 10652.0048828125, 'l1': 9974.7861328125}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 0.9999375470011264, 'ce_loss_with_ablation': 8.338189125061035, 'ce_loss_with_sae': 2.4289627075195312, 'ce_loss_without_sae': 2.428593635559082}, 'reconstruction_quality': {'explained_variance': 0.05498795583844185, 'mse': 20.95263671875, 'cossim': 0.9952932596206665}, 'shrinkage': {'l2_norm_in': 45.58269119262695, 'l2_norm_out': 1.7251701354980469, 'l2_ratio': 0.037785355001688004, 'relative_reconstruction_bias': 0.03814534470438957}, 'sparsity': {'l0': 10648.42578125, 'l1': 10204.7236328125}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 0.9999632999592253, 'ce_loss_with_ablation': 8.368057250976562, 'ce_loss_with_sae': 2.4760279655456543, 'ce_loss_without_sae': 2.475811719894409}, 'reconstruction_quality': {'explained_variance': 0.0629657730460167, 'mse': 21.929006576538086, 'cossim': 0.9958241581916809}, 'shrinkage': {'l2_norm_in': 45.940467834472656, 'l2_norm_out': 1.7409847974777222, 'l2_ratio': 0.03783458471298218, 'relative_reconstruction_bias': 0.038162168115377426}, 'sparsity': {'l0': 10644.9560546875, 'l1': 10258.0}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 0.9996445098896017, 'ce_loss_with_ablation': 8.069454193115234, 'ce_loss_with_sae': 2.412304401397705, 'ce_loss_without_sae': 2.410292625427246}, 'reconstruction_quality': {'explained_variance': 0.05888713523745537, 'mse': 21.33344268798828, 'cossim': 0.9958176612854004}, 'shrinkage': {'l2_norm_in': 45.499629974365234, 'l2_norm_out': 1.7243307828903198, 'l2_ratio': 0.03783365339040756, 'relative_reconstruction_bias': 0.03816559538245201}, 'sparsity': {'l0': 10652.7626953125, 'l1': 10240.53125}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.0000913250577819, 'ce_loss_with_ablation': 7.934210300445557, 'ce_loss_with_sae': 2.2163450717926025, 'ce_loss_without_sae': 2.216867208480835}, 'reconstruction_quality': {'explained_variance': 0.0645299181342125, 'mse': 21.380552291870117, 'cossim': 0.9966289401054382}, 'shrinkage': {'l2_norm_in': 46.012081146240234, 'l2_norm_out': 1.7467724084854126, 'l2_ratio': 0.037912748754024506, 'relative_reconstruction_bias': 0.038170523941516876}, 'sparsity': {'l0': 10660.6064453125, 'l1': 10331.6611328125}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 0.9999169132104491, 'ce_loss_with_ablation': 8.241522789001465, 'ce_loss_with_sae': 2.391072988510132, 'ce_loss_without_sae': 2.3905868530273438}, 'reconstruction_quality': {'explained_variance': 0.06959932297468185, 'mse': 22.003999710083008, 'cossim': 0.9960634112358093}, 'shrinkage': {'l2_norm_in': 45.952796936035156, 'l2_norm_out': 1.7421801090240479, 'l2_ratio': 0.037855569273233414, 'relative_reconstruction_bias': 0.03815741091966629}, 'sparsity': {'l0': 10661.9345703125, 'l1': 10237.958984375}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.0000468659276034, 'ce_loss_with_ablation': 7.862990379333496, 'ce_loss_with_sae': 2.2820181846618652, 'ce_loss_without_sae': 2.2822797298431396}, 'reconstruction_quality': {'explained_variance': 0.01283892523497343, 'mse': 17.503644943237305, 'cossim': 0.9965805411338806}, 'shrinkage': {'l2_norm_in': 42.50413131713867, 'l2_norm_out': 1.6128371953964233, 'l2_ratio': 0.03790799155831337, 'relative_reconstruction_bias': 0.038161613047122955}, 'sparsity': {'l0': 10673.0751953125, 'l1': 10011.3203125}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.000149044846041, 'ce_loss_with_ablation': 7.989251613616943, 'ce_loss_with_sae': 2.324070692062378, 'ce_loss_without_sae': 2.3249149322509766}, 'reconstruction_quality': {'explained_variance': 0.061138417571783066, 'mse': 21.09071159362793, 'cossim': 0.9965864419937134}, 'shrinkage': {'l2_norm_in': 45.600624084472656, 'l2_norm_out': 1.730765700340271, 'l2_ratio': 0.037901341915130615, 'relative_reconstruction_bias': 0.03817031532526016}, 'sparsity': {'l0': 10665.8212890625, 'l1': 10251.205078125}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 0.9998029543550171, 'ce_loss_with_ablation': 8.074081420898438, 'ce_loss_with_sae': 2.122220516204834, 'ce_loss_without_sae': 2.1210474967956543}, 'reconstruction_quality': {'explained_variance': 0.08564873039722443, 'mse': 22.601552963256836, 'cossim': 0.9969238638877869}, 'shrinkage': {'l2_norm_in': 46.29322052001953, 'l2_norm_out': 1.7585251331329346, 'l2_ratio': 0.03793459013104439, 'relative_reconstruction_bias': 0.03817574307322502}, 'sparsity': {'l0': 10663.1201171875, 'l1': 10275.7119140625}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 0.9997454674921075, 'ce_loss_with_ablation': 8.069424629211426, 'ce_loss_with_sae': 2.1210711002349854, 'ce_loss_without_sae': 2.1195566654205322}, 'reconstruction_quality': {'explained_variance': 0.018507439643144608, 'mse': 17.697561264038086, 'cossim': 0.9964882135391235}, 'shrinkage': {'l2_norm_in': 42.587486267089844, 'l2_norm_out': 1.6156905889511108, 'l2_ratio': 0.03789803385734558, 'relative_reconstruction_bias': 0.03816554322838783}, 'sparsity': {'l0': 10682.5283203125, 'l1': 10008.5546875}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 0.9999934934751086, 'ce_loss_with_ablation': 8.215288162231445, 'ce_loss_with_sae': 2.425732135772705, 'ce_loss_without_sae': 2.425694465637207}, 'reconstruction_quality': {'explained_variance': 0.06903106719255447, 'mse': 21.916244506835938, 'cossim': 0.9959311485290527}, 'shrinkage': {'l2_norm_in': 45.719356536865234, 'l2_norm_out': 1.732805848121643, 'l2_ratio': 0.037837594747543335, 'relative_reconstruction_bias': 0.038157232105731964}, 'sparsity': {'l0': 10672.65234375, 'l1': 10204.0927734375}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 0.9998184198274446, 'ce_loss_with_ablation': 8.272745132446289, 'ce_loss_with_sae': 2.5188190937042236, 'ce_loss_without_sae': 2.5177741050720215}, 'reconstruction_quality': {'explained_variance': 0.06073608621954918, 'mse': 21.466646194458008, 'cossim': 0.9960121512413025}, 'shrinkage': {'l2_norm_in': 45.77983856201172, 'l2_norm_out': 1.7353479862213135, 'l2_ratio': 0.03784625604748726, 'relative_reconstruction_bias': 0.03817048296332359}, 'sparsity': {'l0': 10679.50390625, 'l1': 10353.703125}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.0001100522216226, 'ce_loss_with_ablation': 8.043362617492676, 'ce_loss_with_sae': 2.4165685176849365, 'ce_loss_without_sae': 2.4171876907348633}, 'reconstruction_quality': {'explained_variance': 0.06455466896295547, 'mse': 21.80655860900879, 'cossim': 0.9962266087532043}, 'shrinkage': {'l2_norm_in': 45.80018997192383, 'l2_norm_out': 1.7370271682739258, 'l2_ratio': 0.037868089973926544, 'relative_reconstruction_bias': 0.03817401081323624}, 'sparsity': {'l0': 10682.4404296875, 'l1': 10307.837890625}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 0.9998834071322539, 'ce_loss_with_ablation': 8.218561172485352, 'ce_loss_with_sae': 2.520141363143921, 'ce_loss_without_sae': 2.519476890563965}, 'reconstruction_quality': {'explained_variance': 0.06154440715909004, 'mse': 21.64937400817871, 'cossim': 0.9965014457702637}, 'shrinkage': {'l2_norm_in': 45.72121810913086, 'l2_norm_out': 1.734667181968689, 'l2_ratio': 0.03788694739341736, 'relative_reconstruction_bias': 0.038168150931596756}, 'sparsity': {'l0': 10684.5078125, 'l1': 10338.9072265625}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 0.999943372892915, 'ce_loss_with_ablation': 7.899749279022217, 'ce_loss_with_sae': 2.3845345973968506, 'ce_loss_without_sae': 2.3842222690582275}, 'reconstruction_quality': {'explained_variance': 0.04421238228678703, 'mse': 19.640825271606445, 'cossim': 0.996666431427002}, 'shrinkage': {'l2_norm_in': 44.135040283203125, 'l2_norm_out': 1.6747360229492188, 'l2_ratio': 0.03790482506155968, 'relative_reconstruction_bias': 0.038159292191267014}, 'sparsity': {'l0': 10693.4482421875, 'l1': 10174.28515625}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.0000906289726972, 'ce_loss_with_ablation': 7.9054718017578125, 'ce_loss_with_sae': 2.277872323989868, 'ce_loss_without_sae': 2.2783823013305664}, 'reconstruction_quality': {'explained_variance': 0.0071925506927073, 'mse': 16.915647506713867, 'cossim': 0.9965735673904419}, 'shrinkage': {'l2_norm_in': 42.02695846557617, 'l2_norm_out': 1.5942761898040771, 'l2_ratio': 0.03789783641695976, 'relative_reconstruction_bias': 0.03816083446145058}, 'sparsity': {'l0': 10696.1142578125, 'l1': 9983.037109375}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.0001165277951876, 'ce_loss_with_ablation': 8.003586769104004, 'ce_loss_with_sae': 2.165602207183838, 'ce_loss_without_sae': 2.1662824153900146}, 'reconstruction_quality': {'explained_variance': 0.0631914883852005, 'mse': 21.626859664916992, 'cossim': 0.9970888495445251}, 'shrinkage': {'l2_norm_in': 45.786190032958984, 'l2_norm_out': 1.7392269372940063, 'l2_ratio': 0.03794208914041519, 'relative_reconstruction_bias': 0.03816318139433861}, 'sparsity': {'l0': 10690.634765625, 'l1': 10400.724609375}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 0.9998453188150598, 'ce_loss_with_ablation': 7.735553741455078, 'ce_loss_with_sae': 2.3524343967437744, 'ce_loss_without_sae': 2.3516016006469727}, 'reconstruction_quality': {'explained_variance': 0.026721809059381485, 'mse': 18.146772384643555, 'cossim': 0.9967232942581177}, 'shrinkage': {'l2_norm_in': 42.7292366027832, 'l2_norm_out': 1.6217033863067627, 'l2_ratio': 0.03791255131363869, 'relative_reconstruction_bias': 0.03816766291856766}, 'sparsity': {'l0': 10702.435546875, 'l1': 10026.1044921875}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.000331178006394, 'ce_loss_with_ablation': 8.204181671142578, 'ce_loss_with_sae': 2.4573919773101807, 'ce_loss_without_sae': 2.459294557571411}, 'reconstruction_quality': {'explained_variance': 0.06819243729114532, 'mse': 21.949447631835938, 'cossim': 0.9961996078491211}, 'shrinkage': {'l2_norm_in': 45.92490005493164, 'l2_norm_out': 1.7414308786392212, 'l2_ratio': 0.03786159306764603, 'relative_reconstruction_bias': 0.03816365823149681}, 'sparsity': {'l0': 10696.7958984375, 'l1': 10348.0185546875}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.0000305250836972, 'ce_loss_with_ablation': 8.157867431640625, 'ce_loss_with_sae': 2.4091057777404785, 'ce_loss_without_sae': 2.4092812538146973}, 'reconstruction_quality': {'explained_variance': 0.0629643052816391, 'mse': 22.110509872436523, 'cossim': 0.9961110949516296}, 'shrinkage': {'l2_norm_in': 46.07294464111328, 'l2_norm_out': 1.746730089187622, 'l2_ratio': 0.03785192593932152, 'relative_reconstruction_bias': 0.03816327080130577}, 'sparsity': {'l0': 10704.251953125, 'l1': 10466.95703125}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.0001185727161692, 'ce_loss_with_ablation': 8.193321228027344, 'ce_loss_with_sae': 2.4419307708740234, 'ce_loss_without_sae': 2.442612648010254}, 'reconstruction_quality': {'explained_variance': 0.059806227684020996, 'mse': 21.48343849182129, 'cossim': 0.9961962103843689}, 'shrinkage': {'l2_norm_in': 45.59695816040039, 'l2_norm_out': 1.7288525104522705, 'l2_ratio': 0.03785870224237442, 'relative_reconstruction_bias': 0.03816669061779976}, 'sparsity': {'l0': 10704.44140625, 'l1': 10373.94921875}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.0000933898022837, 'ce_loss_with_ablation': 8.359796524047852, 'ce_loss_with_sae': 2.4262094497680664, 'ce_loss_without_sae': 2.4267635345458984}, 'reconstruction_quality': {'explained_variance': 0.06975331157445908, 'mse': 22.328500747680664, 'cossim': 0.9963120818138123}, 'shrinkage': {'l2_norm_in': 46.24175262451172, 'l2_norm_out': 1.7537227869033813, 'l2_ratio': 0.037868302315473557, 'relative_reconstruction_bias': 0.038171958178281784}, 'sparsity': {'l0': 10708.84765625, 'l1': 10404.984375}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 0.9996790641992016, 'ce_loss_with_ablation': 8.091894149780273, 'ce_loss_with_sae': 2.4507462978363037, 'ce_loss_without_sae': 2.4489352703094482}, 'reconstruction_quality': {'explained_variance': 0.06809257715940475, 'mse': 21.745771408081055, 'cossim': 0.9961194396018982}, 'shrinkage': {'l2_norm_in': 45.98200607299805, 'l2_norm_out': 1.7430412769317627, 'l2_ratio': 0.0378471277654171, 'relative_reconstruction_bias': 0.038166265934705734}, 'sparsity': {'l0': 10711.2998046875, 'l1': 10393.15625}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.0001928555938624, 'ce_loss_with_ablation': 7.786524772644043, 'ce_loss_with_sae': 2.3026790618896484, 'ce_loss_without_sae': 2.303736448287964}, 'reconstruction_quality': {'explained_variance': 0.02085866779088974, 'mse': 17.840314865112305, 'cossim': 0.9968461990356445}, 'shrinkage': {'l2_norm_in': 42.73158645629883, 'l2_norm_out': 1.6220651865005493, 'l2_ratio': 0.037918686866760254, 'relative_reconstruction_bias': 0.03816668316721916}, 'sparsity': {'l0': 10723.0693359375, 'l1': 10144.3505859375}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.000200029084521, 'ce_loss_with_ablation': 7.922349452972412, 'ce_loss_with_sae': 2.2059519290924072, 'ce_loss_without_sae': 2.207095146179199}, 'reconstruction_quality': {'explained_variance': 0.02300816960632801, 'mse': 17.924114227294922, 'cossim': 0.996863067150116}, 'shrinkage': {'l2_norm_in': 42.69489669799805, 'l2_norm_out': 1.6206867694854736, 'l2_ratio': 0.037923578172922134, 'relative_reconstruction_bias': 0.038168054074048996}, 'sparsity': {'l0': 10720.890625, 'l1': 10098.9736328125}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 0.999932319921013, 'ce_loss_with_ablation': 8.101956367492676, 'ce_loss_with_sae': 2.3180267810821533, 'ce_loss_without_sae': 2.3176352977752686}, 'reconstruction_quality': {'explained_variance': 0.07025887072086334, 'mse': 21.644681930541992, 'cossim': 0.9971016049385071}, 'shrinkage': {'l2_norm_in': 45.847633361816406, 'l2_norm_out': 1.7411613464355469, 'l2_ratio': 0.03793578967452049, 'relative_reconstruction_bias': 0.038161005824804306}, 'sparsity': {'l0': 10708.2060546875, 'l1': 10398.603515625}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 0.999890908664015, 'ce_loss_with_ablation': 8.378335952758789, 'ce_loss_with_sae': 2.062944173812866, 'ce_loss_without_sae': 2.0622551441192627}, 'reconstruction_quality': {'explained_variance': 0.07616444677114487, 'mse': 22.19510841369629, 'cossim': 0.9970427751541138}, 'shrinkage': {'l2_norm_in': 46.28067398071289, 'l2_norm_out': 1.7579424381256104, 'l2_ratio': 0.037934429943561554, 'relative_reconstruction_bias': 0.038172293454408646}, 'sparsity': {'l0': 10722.423828125, 'l1': 10475.8720703125}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.0003031274723135, 'ce_loss_with_ablation': 8.247102737426758, 'ce_loss_with_sae': 2.492685079574585, 'ce_loss_without_sae': 2.494428873062134}, 'reconstruction_quality': {'explained_variance': 0.06842296570539474, 'mse': 22.280406951904297, 'cossim': 0.9967519640922546}, 'shrinkage': {'l2_norm_in': 45.89454650878906, 'l2_norm_out': 1.7422412633895874, 'l2_ratio': 0.037907641381025314, 'relative_reconstruction_bias': 0.0381745770573616}, 'sparsity': {'l0': 10723.0986328125, 'l1': 10446.0}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.0001468966705578, 'ce_loss_with_ablation': 8.207731246948242, 'ce_loss_with_sae': 2.605811357498169, 'ce_loss_without_sae': 2.6066341400146484}, 'reconstruction_quality': {'explained_variance': 0.06367363780736923, 'mse': 21.61837387084961, 'cossim': 0.9963629841804504}, 'shrinkage': {'l2_norm_in': 45.811458587646484, 'l2_norm_out': 1.7372583150863647, 'l2_ratio': 0.03786977380514145, 'relative_reconstruction_bias': 0.03816534951329231}, 'sparsity': {'l0': 10730.0869140625, 'l1': 10522.6142578125}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.0001324066707618, 'ce_loss_with_ablation': 8.316576957702637, 'ce_loss_with_sae': 2.4456682205200195, 'ce_loss_without_sae': 2.4464454650878906}, 'reconstruction_quality': {'explained_variance': 0.060556985437870026, 'mse': 21.695232391357422, 'cossim': 0.9962579607963562}, 'shrinkage': {'l2_norm_in': 45.6359977722168, 'l2_norm_out': 1.730017900466919, 'l2_ratio': 0.03785679489374161, 'relative_reconstruction_bias': 0.038157135248184204}, 'sparsity': {'l0': 10725.4599609375, 'l1': 10463.5390625}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
